ID,Station,Year,Source,Latitude,Longitude,Depth,Algae,Pebble,Gravel,Sand,Mud,Seagrass,Habitat
1,2018.SNH.1a,2018,SNH,55.53458333,-5.070783333,13,0.03,0.09,0.72,0.11,0,0,Gravel
2,2018.SNH.2a,2018,SNH,55.53608333,-5.07415,5,0.66,0.03,0,0.07,0,0,Algae
3,2018.SNH.3a,2018,SNH,55.53725,-5.075333333,7,0.4,0.04,0.41,0.05,0,0,Gravel
4,2018.SNH.3b,2018,SNH,55.53783333,-5.076816667,6,0.67,0.04,0.5,0,0,0,Algae
5,2018.SNH.4a,2018,SNH,55.53886667,-5.0771,10,0.12,0.25,0.29,0.21,0,0,Gravel
6,2018.SNH.4b,2018,SNH,55.53981667,-5.078183333,8,0.12,0.08,0.57,0,0,0,Gravel
7,2018.SNH.5a,2018,SNH,55.53925,-5.07965,7,0.23,0.16,0,0.5,0,0,Sand
8,2018.SNH.5b,2018,SNH,55.54025,-5.0793,8,0.13,0.14,0.13,0.58,0,0,Sand
9,2018.SNH.6a,2018,SNH,55.54078333,-5.079366667,11,0.22,0,0.05,0.68,0,0,Sand
10,2018.SNH.6b,2018,SNH,55.54191667,-5.078733333,8,0,0.08,0.21,0.59,0,0,Sand
11,2018.SNH.21a,2018,SNH,55.44305,-5.09395,13,0.21,0.03,0.25,0.36,0,0,Sand
12,2018.SNH.21b,2018,SNH,55.4424,-5.095083333,17,0.19,0.05,0.47,0.09,0,0,Gravel
13,2018.SNH.22a,2018,SNH,55.4416,-5.09675,13,0.11,0.07,0.57,0.11,0,0,Gravel
14,2018.SNH.22b,2018,SNH,55.44123333,-5.097683333,9,0.08,0.07,0.3,0.5,0,0,Sand
15,2018.SNH.23a,2018,SNH,55.43955,-5.1004,11,0,0.12,0.15,0.47,0,0,Sand
16,2018.SNH.23b,2018,SNH,55.43943333,-5.101566667,23,0.17,0.32,0.32,0,0,0,Pebble
17,2018.SNH.24a,2018,SNH,55.43773333,-5.10425,9,0.04,0.06,0.46,0.4,0,0,Gravel
18,2018.SNH.24b,2018,SNH,55.43803333,-5.104683333,13,0.05,0.04,0.3,0.41,0,0,Sand
19,2018.SNH.25a,2018,SNH,55.43373333,-5.103816667,22,0,0.42,0.22,0.08,0,0,Pebble
20,2018.SNH.25b,2018,SNH,55.43328333,-5.1056,8,0,0.27,0.52,0.04,0,0,Gravel
21,2018.SNH.26a,2018,SNH,55.43476667,-5.1066,10,0.12,0.04,0.27,0.38,0,0,Sand
22,2018.SNH.26b,2018,SNH,55.43495,-5.107633333,16,0.36,0.23,0.07,0.07,0,0,Algae
23,2018.SNH.27a,2018,SNH,55.43456667,-5.110333333,8,0.15,0,0.07,0.57,0,0,Sand
24,2018.SNH.27b,2018,SNH,55.43461667,-5.110233333,13,0.32,0.09,0.33,0,0,0,Algae
25,2018.SNH.28a,2018,SNH,55.43531667,-5.11165,6,0.05,0,0,0.78,0,0,Sand
26,2018.SNH.28b,2018,SNH,55.43525,-5.1111,12,0.15,0,0.33,0.46,0,0,Sand
27,2018.SNH.29a,2018,SNH,55.43036667,-5.1151,7,0.42,0,0,0.39,0,0,Algae
28,2018.SNH.29b,2018,SNH,55.42983333,-5.1143,10,0.43,0.02,0.18,0.15,0,0,Algae
29,2018.SNH.30a,2018,SNH,55.43253333,-5.112833333,8,0.16,0.14,0.49,0.16,0,0,Gravel
30,2018.SNH.30b,2018,SNH,55.43213333,-5.112233333,9,0,0.14,0.73,0,0,0,Gravel
31,2018.SNH.31a,2018,SNH,55.43608333,-5.12945,10,0.9,0,0.03,0,0,0,Algae
32,2018.SNH.31b,2018,SNH,55.43553333,-5.1274,10,0.01,0,0.23,0.48,0,0,Sand
33,2018.SNH.32a,2018,SNH,55.43228333,-5.12865,13,0.62,0.02,0.07,0,0,0,Algae
34,2018.SNH.32b,2018,SNH,55.43145,-5.127616667,12,0.3,0,0.25,0.39,0,0,Sand
35,2018.SNH.33a,2018,SNH,55.43383333,-5.126733333,9,0,0,0.6,0.32,0,0,Gravel
36,2018.SNH.33b,2018,SNH,55.43301667,-5.125733333,9,0.11,0.1,0,0.7,0,0,Sand
37,2018.SNH.34a,2018,SNH,55.4342,-5.129316667,11,0.04,0.1,0.56,0,0,0,Gravel
38,2018.SNH.34b,2018,SNH,55.43315,-5.127883333,11,0,0.04,0.82,0,0,0,Gravel
39,2018.SNH.35a,2018,SNH,55.43518333,-5.127033333,9,0.04,0,0.04,0.76,0,0,Sand
40,2018.SNH.35b,2018,SNH,55.43438333,-5.1264,9,0,0.24,0.67,0,0,0,Gravel
41,2018.SNH.36a,2018,SNH,55.43611667,-5.1238,6,0.76,0.02,0,0.16,0,0,Algae
42,2018.SNH.36b,2018,SNH,55.43538333,-5.124,7,0.9,0,0.03,0,0,0,Algae
43,2018.SNH.37a,2018,SNH,55.4341,-5.124383333,8,0.07,0.14,0.76,0,0,0,Gravel
44,2018.SNH.37b,2018,SNH,55.43356667,-5.124233333,9,0.33,0,0.24,0.07,0,0,Algae
45,2018.SNH.38a,2018,SNH,55.43283333,-5.1234,8,0.03,0.27,0.42,0,0,0,Gravel
46,2018.SNH.38b,2018,SNH,55.4322,-5.12415,9,0.47,0.38,0,0,0,0,Algae
47,2018.SNH.39a,2018,SNH,55.43586667,-5.12065,5,0.47,0,0.02,0.32,0,0,Algae
48,2018.SNH.39b,2018,SNH,55.43543333,-5.120966667,6,0.91,0,0,0,0,0,Algae
49,2018.SNH.40a,2018,SNH,55.45588333,-5.327016667,15,0,0.02,0.57,0.29,0,0,Gravel
50,2018.SNH.40b,2018,SNH,55.4564,-5.327166667,14,0.08,0.46,0.38,0,0,0,Pebble
51,2018.SNH.41a,2018,SNH,55.44893333,-5.325583333,17,0,0.3,0.52,0,0,0,Gravel
52,2018.SNH.41b,2018,SNH,55.44945,-5.326033333,17,0,0.09,0.72,0,0,0,Gravel
53,2018.SNH.42a,2018,SNH,55.4448,-5.320383333,18,0,0,0.86,0.02,0,0,Gravel
54,2018.SNH.42b,2018,SNH,55.44528333,-5.32105,18,0,0.12,0.72,0,0,0,Gravel
55,2018.SNH.43a,2018,SNH,55.44493333,-5.314233333,13,0.61,0,0.02,0.07,0,0,Algae
56,2018.SNH.43b,2018,SNH,55.44541667,-5.315066667,13,0.78,0,0.08,0,0,0,Algae
57,2018.SNH.44a,2018,SNH,55.4403,-5.3165,19,0,0.08,0.39,0.33,0,0,Gravel
58,2018.SNH.44b,2018,SNH,55.44083333,-5.317316667,18,0,0.32,0.49,0,0,0,Gravel
59,2018.SNH.45a,2018,SNH,55.44153333,-5.306866667,15,0.02,0,0.77,0.05,0,0,Gravel
60,2018.SNH.45b,2018,SNH,55.44211667,-5.307716667,14,0.13,0.13,0.6,0,0,0,Gravel
61,2018.SNH.46a,2018,SNH,55.43961667,-5.3021,15,0.16,0.15,0.5,0.13,0,0,Gravel
62,2018.SNH.46b,2018,SNH,55.44023333,-5.303066667,15,0.12,0,0.8,0,0,0,Gravel
63,2018.SNH.47a,2018,SNH,55.43533333,-5.30935,18,0.05,0.32,0.56,0,0,0,Gravel
64,2018.SNH.47b,2018,SNH,55.43565,-5.310033333,18,0.08,0.42,0.45,0,0,0,Gravel
65,2018.SNH.48a,2018,SNH,55.437,-5.302416667,17,0.64,0.03,0.16,0,0,0,Algae
66,2018.SNH.48b,2018,SNH,55.43806667,-5.3031,15,0.65,0.1,0.11,0,0,0,Algae
67,2018.SNH.49a,2018,SNH,55.43853333,-5.29545,15,0.66,0,0.24,0.03,0,0,Algae
68,2018.SNH.49b,2018,SNH,55.43923333,-5.29595,12,0.64,0.08,0.11,0,0,0,Algae
69,2018.SNH.50a,2018,SNH,55.43991667,-5.29175,16,0,0.19,0.69,0,0,0,Gravel
70,2018.SNH.50b,2018,SNH,55.44061667,-5.291833333,15,0,0.29,0.67,0,0,0,Gravel
71,2018.SNH.51a,2018,SNH,55.43725,-5.28695,16,0.42,0,0.15,0.18,0,0,Algae
72,2018.SNH.51b,2018,SNH,55.4381,-5.287,15,0.57,0.07,0.12,0.01,0,0,Algae
73,2018.SNH.52a,2018,SNH,55.43671667,-5.2946,17,0.08,0.18,0.57,0,0,0,Gravel
74,2018.SNH.52b,2018,SNH,55.43741667,-5.294683333,16,0.89,0.06,0,0,0,0,Algae
75,2018.SNH.53a,2018,SNH,55.43253333,-5.300233333,21,0,0.13,0.67,0.04,0,0,Gravel
76,2018.SNH.53b,2018,SNH,55.4328,-5.300483333,19,0,0.28,0.61,0.03,0,0,Gravel
77,2018.SNH.54a,2018,SNH,55.4318,-5.289233333,17,0.33,0.03,0.27,0.16,0,0,Algae
78,2018.SNH.54b,2018,SNH,55.43203333,-5.289416667,15,0.44,0.11,0.18,0,0,0,Algae
79,2018.SNH.55a,2018,SNH,55.43248333,-5.278966667,19,0.07,0.09,0.52,0.19,0,0,Gravel
80,2018.SNH.55b,2018,SNH,55.43276667,-5.278716667,18,0.12,0.12,0.61,0.1,0,0,Gravel
81,2018.SNH.56a,2018,SNH,55.50573333,-5.065933333,14,0.37,0,0.08,0.51,0,0,Sand
82,2018.SNH.56b,2018,SNH,55.50631667,-5.065883333,13,0,0.05,0.42,0.38,0,0,Gravel
83,2018.SNH.57a,2018,SNH,55.5065,-5.0626,14,0,0,0.49,0.39,0,0,Gravel
84,2018.SNH.57b,2018,SNH,55.50713333,-5.062433333,12,0.03,0,0.57,0.31,0,0,Gravel
85,2018.SNH.58a,2018,SNH,55.50805,-5.065666667,9,0.7,0.16,0,0,0,0,Algae
86,2018.SNH.58b,2018,SNH,55.5087,-5.065516667,9,0.83,0.14,0,0,0,0,Algae
87,2018.SNH.59a,2018,SNH,55.51005,-5.06425,8,0.44,0,0.23,0.14,0,0,Algae
88,2018.SNH.59b,2018,SNH,55.51026667,-5.063783333,8,0.78,0.12,0,0,0,0,Algae
89,2018.SNH.60a,2018,SNH,55.50986667,-5.05085,9,0.12,0,0.61,0.2,0,0,Gravel
90,2018.SNH.60b,2018,SNH,55.51026667,-5.050583333,7,0.19,0.14,0.42,0,0,0,Gravel
91,2018.SNH.61a,2018,SNH,55.5087,-5.06165,15,0.03,0.18,0.41,0.25,0,0,Gravel
92,2018.SNH.61b,2018,SNH,55.50915,-5.06135,12,0,0.12,0.62,0.08,0,0,Gravel
93,2018.SNH.62a,2018,SNH,55.51021667,-5.058583333,17,0,0,0.09,0.83,0,0,Sand
94,2018.SNH.62b,2018,SNH,55.51055,-5.0576,16,0,0,0.06,0.8,0,0,Sand
95,2018.SNH.63a,2018,SNH,55.5108,-5.061533333,7,0.18,0,0.08,0.56,0,0,Sand
96,2018.SNH.63b,2018,SNH,55.51113333,-5.060583333,9,0.03,0,0.13,0.72,0,0,Sand
97,2018.SNH.64a,2018,SNH,55.5123,-5.059366667,8,0.08,0.1,0.16,0.5,0,0,Sand
98,2018.SNH.64b,2018,SNH,55.51271667,-5.058933333,9,0.07,0.09,0.66,0,0,0,Gravel
99,2018.SNH.65a,2018,SNH,55.51393333,-5.057883333,8,0.08,0,0.64,0.2,0,0,Gravel
100,2018.SNH.65b,2018,SNH,55.51386667,-5.0581,9,0,0.1,0.18,0.6,0,0,Sand
101,2018.SNH.66a,2018,SNH,55.51636667,-5.0572,25,0,0,0.77,0.17,0,0,Sand
102,2018.SNH.66b,2018,SNH,55.51606667,-5.056916667,27,0,0.06,0.25,0.61,0,0,Sand
103,2018.SNH.118a,2018,SNH,55.50173333,-5.0826,4,0,0,0,0.98,0,0,Sand
104,2018.SNH.118b,2018,SNH,55.50175,-5.0821,5,0,0,0,0.94,0,0,Sand
105,2018.SNH.119a,2018,SNH,55.50026667,-5.08465,5,0,0,0,0.2,0,0.76,Seagrass
106,2018.SNH.119b,2018,SNH,55.5001,-5.084283333,6,0,0,0,0.94,0,0,Sand
107,2018.SNH.120a,2018,SNH,55.49831667,-5.087433333,4,0,0,0,0.64,0,0.3,Sand
108,2018.SNH.120b,2018,SNH,55.498,-5.087016667,5,0,0,0,0.51,0,0.46,Sand
109,2018.SNH.121a,2018,SNH,55.49715,-5.088416667,4,0,0,0,0.64,0,0.34,Sand
110,2018.SNH.121b,2018,SNH,55.49688333,-5.087566667,5,0,0,0,0.48,0,0.46,Sand
111,2018.SNH.122a,2018,SNH,55.4944,-5.0891,4,0,0,0,0.6,0,0.32,Sand
112,2018.SNH.122b,2018,SNH,55.49405,-5.088233333,6,0,0,0,0.23,0,0.72,Seagrass
113,2018.SNH.123a,2018,SNH,55.49301667,-5.08995,3,0,0,0,0.97,0,0,Sand
114,2018.SNH.123b,2018,SNH,55.49245,-5.088566667,6,0,0,0,0.98,0,0,Sand
115,2018.SNH.124a,2018,SNH,55.4902,-5.0906,3,0.17,0,0,0.68,0,0.12,Sand
116,2018.SNH.124b,2018,SNH,55.48966667,-5.0905,3,0,0,0,0.65,0,0.33,Sand
117,2018.SNH.125a,2018,SNH,55.48781667,-5.090566667,2,0,0,0,0.08,0,0.88,Seagrass
118,2018.SNH.125b,2018,SNH,55.48726667,-5.090316667,3,0,0,0,0.97,0,0,Sand
119,2018.SNH.126a,2018,SNH,55.4861,-5.09035,2,0,0,0,0.97,0,0,Sand
120,2018.SNH.126b,2018,SNH,55.48553333,-5.08975,3,0,0,0,0.97,0,0,Sand
121,2018.SNH.127a,2018,SNH,55.48391667,-5.089216667,2,0,0,0,0.92,0,0,Sand
122,2018.SNH.127b,2018,SNH,55.48328703,-5.088791968,3,0,0,0,0.98,0,0,Sand
123,2018.SNH.128a,2018,SNH,55.4796,-5.0859,4,0,0,0,0.82,0,0.15,Sand
124,2018.SNH.128b,2018,SNH,55.47881667,-5.08575,3,0,0,0,0.84,0,0.12,Sand
125,2018.SNH.129a,2018,SNH,55.47771667,-5.085133333,2,0,0,0,0.92,0,0,Sand
126,2018.SNH.129b,2018,SNH,55.47723333,-5.0849,2,0,0,0,0.98,0,0,Sand
127,2018.SNH.130a,2018,SNH,55.47571667,-5.08335,5,0,0,0,0.98,0,0,Sand
128,2018.SNH.130b,2018,SNH,55.47543333,-5.0824,13,0.11,0,0,0.86,0,0,Sand
129,2018.SNH.131a,2018,SNH,55.47371667,-5.0826,5,0,0,0,0.11,0,0.86,Seagrass
130,2018.SNH.131b,2018,SNH,55.47326667,-5.082666667,3,0,0,0,0.27,0,0.69,Seagrass
131,2018.SNH.132a,2018,SNH,55.4721,-5.08225,3,0,0,0,0.55,0,0.41,Sand
132,2018.SNH.132b,2018,SNH,55.47193333,-5.081466667,4,0,0,0,0.57,0,0.38,Sand
133,2018.SNH.133a,2018,SNH,55.46975,-5.079966667,3,0,0,0,0.02,0,0.96,Seagrass
134,2018.SNH.133b,2018,SNH,55.46963333,-5.07895,5,0,0,0,0.83,0,0.15,Sand
135,2018.SNH.134a,2018,SNH,55.46826667,-5.078583333,4,0.02,0,0,0.96,0,0,Sand
136,2018.SNH.134b,2018,SNH,55.46828333,-5.077516667,6,0,0,0,0.97,0,0,Sand
137,2014.SNH.WB16b,2014,SNH,55.5081,-5.0776,17,0.05,0,0.19,0.7,0,0,Sand
138,2014.SNH.WB16a,2014,SNH,55.508,-5.077716667,15,0.16,0.08,0.22,0.49,0,0,Sand
139,2014.SNH.WB15b,2014,SNH,55.504,-5.0791,12,0,0,0,0.98,0,0,Sand
140,2014.SNH.WB15a,2014,SNH,55.50405,-5.080783333,2,0,0,0,0.98,0,0,Sand
141,2014.SNH.WB14b,2014,SNH,55.4955,-5.087233333,7,0.05,0,0,0.91,0,0,Sand
142,2014.SNH.WB14a,2014,SNH,55.49538333,-5.090433333,2,0.09,0,0,0.89,0,0,Sand
143,2014.SNH.WB12b,2014,SNH,55.47448333,-5.082283333,8,0,0,0,0.99,0,0,Sand
144,2014.SNH.WB12a,2014,SNH,55.47411667,-5.083766667,2,0,0,0,0.98,0,0,Sand
145,2014.SNH.WB11b,2014,SNH,55.46623333,-5.077333333,6,0.34,0.17,0.46,0,0,0,Gravel
146,2014.SNH.WB11a,2014,SNH,55.46721667,-5.077616667,6,0.09,0.11,0.27,0.51,0,0,Gravel
147,2014.SNH.WB10b,2014,SNH,55.46908333,-5.078016667,10,0,0,0.04,0.94,0,0,Sand
148,2014.SNH.WB10a,2014,SNH,55.4686,-5.080183333,3,0,0,0,0.98,0,0,Sand
149,2014.SNH.WB09b,2014,SNH,55.47191667,-5.080716667,8,0,0,0,0.98,0,0,Sand
150,2014.SNH.WB09a,2014,SNH,55.47146667,-5.082716667,2,0,0,0,0.98,0,0,Sand
151,2014.SNH.WB08b,2014,SNH,55.47611667,-5.08335,8,0,0,0,0.98,0,0,Sand
152,2014.SNH.WB08a,2014,SNH,55.47565,-5.084666667,2,0,0,0,0.98,0,0,Sand
153,2014.SNH.WB07b,2014,SNH,55.47928333,-5.084933333,10,0,0,0,0.98,0,0,Sand
154,2014.SNH.WB07a,2014,SNH,55.47905,-5.086483333,2,0,0,0,0.98,0,0,Sand
155,2014.SNH.WB06b,2014,SNH,55.48318333,-5.08755,9,0,0,0,0.98,0,0,Sand
156,2014.SNH.WB06a,2014,SNH,55.48281667,-5.089183333,2,0,0,0,0.98,0,0,Sand
157,2014.SNH.WB05b,2014,SNH,55.48621667,-5.089466667,7,0,0,0,0.98,0,0,Sand
158,2014.SNH.WB05a,2014,SNH,55.48576667,-5.091116667,2,0,0,0,0.95,0,0.03,Sand
159,2014.SNH.WB04b,2014,SNH,55.48866667,-5.089366667,6,0.05,0,0,0.93,0,0,Sand
160,2014.SNH.WB04a,2014,SNH,55.48838333,-5.091783333,2,0,0,0,0.99,0,0,Sand
161,2014.SNH.WB03b,2014,SNH,55.49978333,-5.0841,7,0,0,0,0.98,0,0,Sand
162,2014.SNH.WB03a,2014,SNH,55.5003,-5.08745,2,0,0,0,0.98,0,0,Sand
163,2014.SNH.WB02b,2014,SNH,55.49706667,-5.086433333,7,0,0,0,0.98,0,0,Sand
164,2014.SNH.WB02a,2014,SNH,55.49693333,-5.089833333,2,0,0,0,0.98,0,0,Sand
165,2014.SNH.WB01b,2014,SNH,55.49296667,-5.08795,7,0,0,0,0.98,0,0,Sand
166,2014.SNH.WB01a,2014,SNH,55.4928,-5.0909,3,0,0,0,0.79,0,0.19,Sand
167,2014.SNH.PL49b,2014,SNH,55.46013333,-5.07895,9,0.46,0,0.25,0.27,0,0,Algae
168,2014.SNH.PL49a,2014,SNH,55.46125,-5.078733333,8,0.34,0.17,0.13,0.33,0,0,Algae
169,2014.SNH.PL48b,2014,SNH,55.44033333,-5.096083333,16,0,0,0.36,0.6,0,0,Gravel
170,2014.SNH.PL48a,2014,SNH,55.44146667,-5.0953,16,0,0.22,0.66,0.09,0,0,Gravel
171,2014.SNH.PL47b,2014,SNH,55.43248333,-5.102283333,30,0,0.03,0,0.94,0,0,Sand
172,2014.SNH.PL47a,2014,SNH,55.43196667,-5.101533333,31,0,0,0,0.97,0,0,Sand
173,2014.SNH.PL46b,2014,SNH,55.43086667,-5.115866667,8,0.98,0,0,0,0,0,Algae
174,2014.SNH.PL46a,2014,SNH,55.43331667,-5.115866667,10,0.02,0.3,0.13,0.51,0,0,Sand
175,2014.SNH.PL45b,2014,SNH,55.43451667,-5.1347,13,0.81,0.08,0,0,0,0,Algae
176,2014.SNH.PL45a,2014,SNH,55.43508333,-5.13195,13,0.47,0,0.5,0,0,0,Algae
177,2014.SNH.PL44b,2014,SNH,55.43235,-5.125316667,12,0.96,0,0,0,0,0,Algae
178,2014.SNH.PL44a,2014,SNH,55.43315,-5.12355,10,0.31,0.2,0.45,0,0,0,Gravel
179,2014.SNH.PL43b,2014,SNH,55.43688333,-5.124733333,8,0.62,0,0,0.34,0,0,Algae
180,2014.SNH.PL43a,2014,SNH,55.4375,-5.122016667,5,0.97,0,0,0,0,0,Algae
181,2014.SNH.PL42b,2014,SNH,55.4375,-5.098366667,20,0,0.26,0.71,0,0,0,Gravel
182,2014.SNH.PL42a,2014,SNH,55.43865,-5.0969,17,0,0.11,0.86,0,0,0,Gravel
183,2014.SNH.PL41b,2014,SNH,55.43485,-5.106616667,17,0,0.31,0.66,0,0,0,Gravel
184,2014.SNH.PL41a,2014,SNH,55.43603333,-5.104866667,12,0,0.18,0.79,0,0,0,Gravel
185,2014.SNH.PL40b,2014,SNH,55.43523333,-5.1111,9,0.39,0,0.56,0,0,0,Gravel
186,2014.SNH.PL40a,2014,SNH,55.4361,-5.1099,10,0.29,0.22,0.47,0,0,0,Gravel
187,2014.SNH.PL38b,2014,SNH,55.41971667,-5.121,17,0.03,0.39,0.56,0,0,0,Gravel
188,2014.SNH.PL38a,2014,SNH,55.42086667,-5.118783333,8,0.97,0,0,0,0,0,Algae
189,2014.SNH.PL37b,2014,SNH,55.43485,-5.126333333,11,0,0.09,0.88,0,0,0,Gravel
190,2014.SNH.PL37a,2014,SNH,55.43533333,-5.123333333,8,0.97,0,0,0,0,0,Algae
191,2014.SNH.PL36b,2014,SNH,55.43708333,-5.130333333,10,0.97,0,0,0,0,0,Algae
192,2014.SNH.PL36a,2014,SNH,55.43761667,-5.128916667,9,0.98,0,0,0,0,0,Gravel
193,2014.SNH.PL35b,2014,SNH,55.43356667,-5.13135,16,0,0.02,0.94,0,0,0,Gravel
194,2014.SNH.PL35a,2014,SNH,55.43548333,-5.1263,11,0.11,0.15,0.69,0,0,0,Gravel
195,2014.SNH.PL34b,2014,SNH,55.43618333,-5.1268,9,0.04,0.25,0.69,0,0,0,Gravel
196,2014.SNH.PL34a,2014,SNH,55.43646667,-5.12485,8,0.03,0.32,0.63,0,0,0,Gravel
197,2014.SNH.PL33b,2014,SNH,55.46241667,-5.076733333,10,0.08,0,0,0.88,0,0,Sand
198,2014.SNH.PL33a,2014,SNH,55.46368333,-5.0769,10,0,0,0,0.97,0,0,Sand
199,2014.SNH.PL32b,2014,SNH,55.46028333,-5.074283333,14,0,0.03,0.15,0.79,0,0,Sand
200,2014.SNH.PL32a,2014,SNH,55.46131667,-5.0744,15,0.09,0,0,0.89,0,0,Sand
201,2014.SNH.PL31b,2014,SNH,55.4567,-5.078416667,12,0.02,0.06,0,0.88,0,0,Sand
202,2014.SNH.PL31a,2014,SNH,55.45791667,-5.078283333,11,0.09,0,0,0.88,0,0,Sand
203,2014.SNH.PL30b,2014,SNH,55.45141667,-5.080083333,27,0,0,0.03,0.94,0,0,Sand
204,2014.SNH.PL30a,2014,SNH,55.4524,-5.08015,22,0,0.03,0,0.95,0,0,Sand
205,2014.SNH.PL29b,2014,SNH,55.43075,-5.136133333,19,0,0.44,0.2,0.34,0,0,Pebble
206,2014.SNH.PL29a,2014,SNH,55.4317,-5.135433333,18,0.54,0,0.19,0.23,0,0,Algae
207,2014.SNH.PL28b,2014,SNH,55.4343,-5.1567,16,0,0.22,0.73,0,0,0,Gravel
208,2014.SNH.PL28a,2014,SNH,55.43496667,-5.1561,15,0,0.08,0.9,0,0,0,Gravel
209,2014.SNH.PL27b,2014,SNH,55.43163333,-5.168283333,17,0,0,0.96,0,0,0,Gravel
210,2014.SNH.PL27a,2014,SNH,55.432,-5.168033333,16,0,0.17,0.79,0,0,0,Gravel
211,2014.SNH.PL26b,2014,SNH,55.44236667,-5.09085,15,0,0.21,0.74,0.03,0,0,Gravel
212,2014.SNH.PL26a,2014,SNH,55.44353333,-5.0904,15,0,0.09,0.89,0,0,0,Gravel
213,2014.SNH.PL25b,2014,SNH,55.44918333,-5.088433333,10,0.94,0,0.02,0,0,0,Algae
214,2014.SNH.PL25a,2014,SNH,55.44981667,-5.088066667,10,0.97,0,0,0,0,0,Algae
215,2014.SNH.PL24b,2014,SNH,55.44373333,-5.094583333,12,0.12,0,0.43,0.42,0,0,Gravel
216,2014.SNH.PL24a,2014,SNH,55.44478333,-5.09365,12,0.06,0.1,0.67,0.12,0,0,Gravel
217,2014.SNH.PL23b,2014,SNH,55.43663333,-5.112866667,5,0.97,0,0,0,0,0,Algae
218,2014.SNH.PL23a,2014,SNH,55.43728333,-5.112166667,5,0.98,0,0,0,0,0,Algae
219,2014.SNH.PL20b,2014,SNH,55.4383,-5.10305,11,0.03,0.02,0.92,0,0,0,Gravel
220,2014.SNH.PL20a,2014,SNH,55.43915,-5.101966667,12,0.02,0.19,0.75,0,0,0,Gravel
221,2014.SNH.PL19b,2014,SNH,55.43605,-5.107883333,10,0.08,0,0.89,0,0,0,Gravel
222,2014.SNH.PL19a,2014,SNH,55.43693333,-5.1059,10,0.19,0.12,0.66,0,0,0,Gravel
223,2014.SNH.PL18b,2014,SNH,55.43026667,-5.111366667,15,0.07,0.5,0.37,0,0,0,Pebble
224,2014.SNH.PL18a,2014,SNH,55.43146667,-5.109866667,15,0,0.08,0.9,0,0,0,Gravel
225,2014.SNH.PL17b,2014,SNH,55.43125,-5.10675,24,0,0.03,0,0.94,0,0,Sand
226,2014.SNH.PL17a,2014,SNH,55.43251667,-5.105383333,25,0,0,0.08,0.88,0,0,Sand
227,2014.SNH.PL16b,2014,SNH,55.4173,-5.12645,23,0,0.15,0.82,0,0,0,Gravel
228,2014.SNH.PL16a,2014,SNH,55.41868333,-5.126916667,21,0,0.05,0.91,0,0,0,Gravel
229,2014.SNH.PL15b,2014,SNH,55.42238333,-5.12385,11,0.98,0,0,0,0,0,Algae
230,2014.SNH.PL15a,2014,SNH,55.42386667,-5.1236,8,0.98,0,0,0,0,0,Algae
231,2014.SNH.PL14b,2014,SNH,55.42775,-5.1263,12,0.85,0,0.13,0,0,0,Algae
232,2014.SNH.PL14a,2014,SNH,55.42863333,-5.12495,11,0.97,0,0,0,0,0,Algae
233,2014.SNH.PL13b,2014,SNH,55.43771667,-5.157416667,6,0.98,0,0,0,0,0,Algae
234,2014.SNH.PL13a,2014,SNH,55.43805,-5.157,5,0.97,0,0,0,0,0,Algae
235,2014.SNH.PL12b,2014,SNH,55.43725,-5.151633333,10,0.97,0,0,0,0,0,Algae
236,2014.SNH.PL12a,2014,SNH,55.43778333,-5.150883333,9,0.98,0,0,0,0,0,Algae
237,2014.SNH.PL11b,2014,SNH,55.4342,-5.144166667,17,0,0,0.98,0,0,0,Gravel
238,2014.SNH.PL11a,2014,SNH,55.43515,-5.143716667,15,0,0.02,0.96,0,0,0,Gravel
239,2014.SNH.PL10b,2014,SNH,55.43233333,-5.132533333,16,0,0,0.85,0.13,0,0,Gravel
240,2014.SNH.PL10a,2014,SNH,55.43335,-5.131766667,15,0.05,0,0.92,0,0,0,Gravel
241,2014.SNH.PL09b,2014,SNH,55.43655,-5.1324,9,0.98,0,0,0,0,0,Algae
242,2014.SNH.PL09a,2014,SNH,55.43731667,-5.131966667,10,0.81,0,0.13,0,0,0,Algae
243,2014.SNH.PL08b,2014,SNH,55.43173333,-5.12635,12,0.98,0,0,0,0,0,Algae
244,2014.SNH.PL08a,2014,SNH,55.43228333,-5.12535,10,0.98,0,0,0,0,0,Algae
245,2014.SNH.PL07b,2014,SNH,55.42803333,-5.11215,17,0,0.04,0.18,0.76,0,0,Sand
246,2014.SNH.PL07a,2014,SNH,55.42893333,-5.110533333,20,0,0.09,0.21,0.67,0,0,Sand
247,2014.SNH.PL06b,2014,SNH,55.42955,-5.116216667,9,0.13,0,0,0.81,0,0,Sand
248,2014.SNH.PL06a,2014,SNH,55.43031667,-5.114783333,10,0.28,0,0.69,0,0,0,Gravel
249,2014.SNH.PL05b,2014,SNH,55.43085,-5.115666667,9,0.89,0,0.08,0,0,0,Algae
250,2014.SNH.PL05a,2014,SNH,55.4317,-5.114283333,9,0.24,0.03,0.72,0,0,0,Gravel
251,2014.SNH.PL04b,2014,SNH,55.43913333,-5.131433333,8,0.97,0,0,0,0,0,Algae
252,2014.SNH.PL04a,2014,SNH,55.43975,-5.130916667,6,0.97,0,0,0,0,0,Algae
253,2014.SNH.PL03b,2014,SNH,55.43566667,-5.12535,10,0.97,0,0,0,0,0,Algae
